date,01609WAJ1_quantity,01609WAJ1_market_value,037833BA7_quantity,037833BA7_market_value,931142CM3_quantity,931142CM3_market_value,912797HC4_quantity,912797HC4_market_value,912797JA6_quantity,912797JA6_market_value,portfolio_value,daily_yield
2023-09-20,3862.6173743126205,343242.09421967145,30.827569839260423,2394.984482291436,2499.6976929896477,346591.70907369186,830.1021265480089,79968.52870741105,2291.5066175163256,227811.3074625085,1000008.6239455743,3.309762064640509e-05
2023-09-19,3862.6173743126205,343242.09421967145,30.827569839260423,2394.984482291436,2499.6976929896477,346591.70907369186,830.1021265480089,79843.35846629359,2291.5066175163256,227903.38089297313,999975.5271349215,-0.0026631813466566623
2023-09-18,3862.6173743126205,344396.0161549608,30.827569839260423,2431.7762910067286,2499.6976929896477,347296.84062029334,830.1021265480089,80156.71707994395,2291.5066175163256,228364.40445968765,1002645.7546058925,0.001321380791254212
2023-09-15,3862.6173743126205,344107.0920930215,30.827569839260423,2425.0321108473995,2499.6976929896477,346239.8314887569,830.1021265480089,80093.92981088164,2291.5066175163256,228456.74061837932,1001322.6261218868,-0.0017463076823094337
2023-09-14,3862.6173743126205,344974.75341775664,30.827569839260423,2428.4011384098817,2499.6976929896477,346591.70907369186,830.1021265480089,80345.42644883721,2291.5066175163256,228734.01240354314,1003074.3024822387,-0.0025248847787965323
2023-09-13,3862.6173743126205,345554.6784073145,30.827569839260423,2445.3383969397246,2499.6976929896477,348003.81182573497,830.1021265480089,80597.85207783575,2291.5066175163256,229011.67964131382,1005613.3603491387,0.0016548225025079244
2023-09-12,3862.6173743126205,345264.5672808795,30.827569839260423,2445.3383969397246,2499.6976929896477,346944.0452266457,830.1021265480089,80471.52290773997,2291.5066175163256,228826.52417921973,1003951.9979914246,0.00038450567988124185
2023-09-11,3862.6173743126205,345264.5672808795,30.827569839260423,2445.3383969397246,2499.6976929896477,346591.70907369186,830.1021265480089,80345.42644883721,2291.5066175163256,228919.0799173702,1003566.1211177184,-0.0022646257814284976
2023-09-08,3862.6173743126205,345845.08712917776,30.827569839260423,2448.7443588358637,2499.6976929896477,348003.81182573497,830.1021265480089,80534.65837487044,2291.5066175163256,229011.67964131382,1005843.9813299328,0.0002628398568667034
2023-09-07,3862.6173743126205,345554.6784073145,30.827569839260423,2445.3383969397246,2499.6976929896477,348003.81182573497,830.1021265480089,80471.52290773997,2291.5066175163256,229104.32337438175,1005579.6749121109,0.0033345897571828154
2023-09-06,3862.6173743126205,344396.0161549608,30.827569839260423,2418.312381991104,2499.6976929896477,346591.70907369186,830.1021265480089,80282.46534114568,2291.5066175163256,228549.12064640768,1002237.6235981971,-0.00367298148497619
2023-09-05,3862.6173743126205,345845.08712917776,30.827569839260423,2414.961656344124,2499.6976929896477,348003.81182573497,830.1021265480089,80471.52290773997,2291.5066175163256,229197.01113992024,1005932.3946589171,-0.0050972193738244576
2023-09-01,3862.6173743126205,347886.30883445503,30.827569839260423,2438.5450202923353,2499.6976929896477,349779.3238457042,830.1021265480089,81041.8434912147,2291.5066175163256,229940.10123911002,1011086.1224307762,-0.005766665420607109
2023-08-31,3862.6173743126205,349942.24367799767,30.827569839260423,2472.760356387622,2499.6976929896477,352284.5756670102,830.1021265480089,81616.91900781267,2291.5066175163256,230634.03721153009,1016950.5359207382,0.002935329989477431
2023-08-30,3862.6173743126205,349353.32566263695,30.827569839260423,2479.6784579323476,2499.6976929896477,350492.7765182235,830.1021265480089,81424.69620292404,2291.5066175163256,230223.710239127,1013974.1870808438,0.0002338392326588501
2023-08-29,3862.6173743126205,349353.32566263695,30.827569839260423,2497.0843824357667,2499.6976929896477,350135.8175103298,830.1021265480089,81424.69620292404,2291.5066175163256,230326.21180861865,1013737.1355669452,0.00537236208034142
2023-08-28,3862.6173743126205,346426.79868960654,30.827569839260423,2455.574891623765,2499.6976929896477,349423.294841951,830.1021265480089,80914.69616629131,2291.5066175163256,229099.7104415292,1008320.0750310017,0.0022163430023627306
2023-08-25,3862.6173743126205,345845.08712917776,30.827569839260423,2445.3383969397246,2499.6976929896477,348712.6280929059,830.1021265480089,80597.85207783575,2291.5066175163256,228489.32828431288,1006090.233981172,-0.0005572619408119595
2023-08-24,3862.6173743126205,346135.793778974,30.827569839260423,2435.1575808787197,2499.6976929896477,348357.98898825044,830.1021265480089,80724.41442378351,2291.5066175163256,228997.8476120464,1006651.2023839331,-0.0021346118518793533
2023-08-23,3862.6173743126205,347009.70462695154,30.827569839260423,2445.3383969397246,2499.6976929896477,349067.7298177596,830.1021265480089,80978.24050679292,2291.5066175163256,229303.5953093607,1008804.6086578046,0.009249890815631545
2023-08-22,3862.6173743126205,343242.09421967145,30.827569839260423,2414.961656344124,2499.6976929896477,345888.4118002373,830.1021265480089,80031.20037257833,2291.5066175163256,227982.13085530623,999558.7989041375,0.0007289137747408247
2023-08-21,3862.6173743126205,342954.3519334956,30.827569839260423,2371.9507850794394,2499.6976929896477,345186.9434313745,830.1021265480089,80031.20037257833,2291.5066175163256,228286.29089846878,998830.7374209967,-0.0054369722801764775
2023-08-18,3862.6173743126205,344974.75341775664,30.827569839260423,2385.0771120745976,2499.6976929896477,347296.84062029334,830.1021265480089,80534.65837487044,2291.5066175163256,229099.7104415292,1004291.0399665242,0.001978084865484231
