date,01609WAJ1_quantity,01609WAJ1_market_value,037833BA7_quantity,037833BA7_market_value,931142CM3_quantity,931142CM3_market_value,912797HC4_quantity,912797HC4_market_value,912797JA6_quantity,912797JA6_market_value,portfolio_value,daily_yield
2023-09-20,2250.6664767536286,200000.00000217493,2574.3440148485442,199999.99999318834,1442.4810674359899,200004.97655023984,2076.0720246772144,199999.99999331532,2011.758453151289,200000.0000034404,1000004.9765423589,0.00023226846945667567
2023-09-19,2250.6664767536286,200000.00000217493,2574.3440148485442,199999.99999318834,1442.4810674359899,200004.97655023984,2076.0720246772144,199686.95123992072,2011.758453151289,200080.83306786706,999772.7608533909,-0.0053129576543445856
2023-09-18,2250.6664767536286,200672.36621525564,2574.3440148485442,203072.40476124248,1442.4810674359899,200411.881316715,2076.0720246772144,200470.65607657313,2011.758453151289,200485.574669026,1005112.8830388123,0.0014122493913608647
2023-09-15,2250.6664767536286,200504.0161982804,2574.3440148485442,202509.2127899403,1442.4810674359899,199801.9212944994,2076.0720246772144,200313.6261297301,2011.758453151289,200566.63838769894,1003695.4148001492,-0.001852081504914227
2023-09-14,2250.6664767536286,201009.58433188428,2574.3440148485442,202790.5530313722,1442.4810674359899,200004.97655023984,2076.0720246772144,200942.6151633219,2011.758453151289,200810.06070791386,1005557.7897847319,-0.003411553103398357
2023-09-13,2250.6664767536286,201347.49451209255,2574.3440148485442,204204.94704139608,1442.4810674359899,200819.8476807805,2076.0720246772144,201573.92758852273,2011.758453151289,201053.8302037025,1009000.0470264943,0.0012494200580199788
2023-09-12,2250.6664767536286,201178.45281742647,2574.3440148485442,204204.94704139608,1442.4810674359899,200208.2964282533,2076.0720246772144,201257.98037245285,2011.758453151289,200891.27860417074,1007740.9552636995,0.00043425698788057687
2023-09-11,2250.6664767536286,201178.45281742647,2574.3440148485442,204204.94704139608,1442.4810674359899,200004.97655023984,2076.0720246772144,200942.6151633219,2011.758453151289,200972.53509594282,1007303.526668327,-0.0019737661520803362
2023-09-08,2250.6664767536286,201516.7096093997,2574.3440148485442,204489.37158954717,1442.4810674359899,200819.8476807805,2076.0720246772144,201415.88115704615,2011.758453151289,201053.8302037025,1009295.640240476,0.0005255995776469735
2023-09-07,2250.6664767536286,201347.49451209255,2574.3440148485442,204204.94704139608,1442.4810674359899,200819.8476807805,2076.0720246772144,201257.98037245285,2011.758453151289,201135.16394793274,1008765.4335546548,0.004688111280098273
2023-09-06,2250.6664767536286,200672.36621525564,2574.3440148485442,201948.06269433402,1442.4810674359899,200004.97655023984,2076.0720246772144,200785.15044887207,2011.758453151289,200647.74062012008,1004058.2965288217,-0.002405442645190381
2023-09-05,2250.6664767536286,201516.7096093997,2574.3440148485442,201668.25080647916,1442.4810674359899,200819.8476807805,2076.0720246772144,201257.98037245285,2011.758453151289,201216.53634912957,1006479.3248182419,-0.006183305948785356
2023-09-01,2250.6664767536286,202706.08686800193,2574.3440148485442,203637.64677724923,1442.4810674359899,201844.42856549844,2076.0720246772144,202684.34294951704,2011.758453151289,201868.90967289434,1012741.414833161,-0.007398251217464402
2023-08-31,2250.6664767536286,203904.0371650009,2574.3440148485442,206494.8958615009,1442.4810674359899,203290.11471047837,2076.0720246772144,204122.5975376009,2011.758453151289,202478.1296279189,1020289.7749025,0.0016103619777947387
2023-08-30,2250.6664767536286,203560.88693646848,2574.3440148485442,207072.6116334103,1442.4810674359899,202256.1351392601,2076.0720246772144,203641.85140411754,2011.758453151289,202117.89555790665,1018649.3806711631,-0.0013113225856817845
