date,01609WAJ1_quantity,01609WAJ1_market_value,037833BA7_quantity,037833BA7_market_value,931142CM3_quantity,931142CM3_market_value,912797HC4_quantity,912797HC4_market_value,912797JA6_quantity,912797JA6_market_value,portfolio_value,daily_yield
2023-09-20,1189.0564746687019,105662.61033902569,1203.4357251522576,93494.55381021189,2204.1722110815263,305616.0814461528,2424.297895011629,233546.60783577853,2632.2627251852855,261687.7509431907,1000007.6043743596,0.0002598577910546407
2023-09-19,1189.0564746687019,105662.61033902569,1203.4357251522576,93494.55381021189,2204.1722110815263,305616.0814461528,2424.297895011629,233181.05046355366,2632.2627251852855,261793.5160573472,999747.8121162913,-0.0038441295942392983
2023-09-18,1189.0564746687019,106017.8301849112,1203.4357251522576,94930.81937482874,2204.1722110815263,306237.84917612065,2424.297895011629,234096.2084943076,2632.2627251852855,262323.0956539403,1003605.8028841084,0.0013585165010856493
2023-09-15,1189.0564746687019,105928.88867369106,1203.4357251522576,94667.54246448784,2204.1722110815263,305305.80440881697,2424.297895011629,233912.83943723235,2632.2627251852855,262429.16256505146,1002244.2375492797,-0.001754858471398002
2023-09-14,1189.0564746687019,106195.98691719222,1203.4357251522576,94799.06136619997,2204.1722110815263,305616.0814461528,2424.297895011629,234647.33071306325,2632.2627251852855,262747.6657625781,1004006.1262051864,-0.003118742354872417
2023-09-13,1189.0564746687019,106374.50927569497,1203.4357251522576,95460.2520506176,2204.1722110815263,306861.2390722026,2424.297895011629,235384.53509003905,2632.2627251852855,263066.62321808,1007147.1587066342,0.0015965662211239184
2023-09-12,1189.0564746687019,106285.20234212317,1203.4357251522576,95460.2520506176,2204.1722110815263,305926.762837538,2424.297895011629,235015.59308718532,2632.2627251852855,262853.93440561526,1005541.7447230793,0.0005697932515029702
2023-09-11,1189.0564746687019,106285.20234212317,1203.4357251522576,95460.2520506176,2204.1722110815263,305616.0814461528,2424.297895011629,234647.33071306325,2632.2627251852855,262960.25354852027,1004969.1201004771,-0.0022000346765335133
2023-09-08,1189.0564746687019,106463.9078201452,1203.4357251522576,95593.2127817324,2204.1722110815263,306861.2390722026,2424.297895011629,235199.97905027337,2632.2627251852855,263066.62321808,1007184.9619424336,0.00029827152448635985
2023-09-07,1189.0564746687019,106374.50927569497,1203.4357251522576,95460.2520506176,2204.1722110815263,306861.2390722026,2424.297895011629,235015.59308718532,2632.2627251852855,263173.0434410952,1006884.6369267956,0.0038351208064304476
2023-09-06,1189.0564746687019,106017.8301849112,1203.4357251522576,94405.22007543256,2204.1722110815263,305616.0814461528,2424.297895011629,234463.45396348916,2632.2627251852855,262535.27986904344,1003037.8655390292,-0.0028400630879976685
