date,01609WAJ1_quantity,01609WAJ1_market_value,037833BA7_quantity,037833BA7_market_value,931142CM3_quantity,931142CM3_market_value,912797HC4_quantity,912797HC4_market_value,912797JA6_quantity,912797JA6_market_value,portfolio_value,daily_yield
2023-09-20,3136.456334583827,278713.56036208203,3403.0922591641583,264385.19789271196,1373.9845500262231,190507.698098839,1721.100545000566,165803.54867125922,1011.8615444186103,100594.73520302608,1000004.7402279183,0.00021891294246834114
2023-09-19,3136.456334583827,278713.56036208203,3403.0922591641583,264385.19789271196,1373.9845500262231,190507.698098839,1721.100545000566,165544.02570015084,1011.8615444186103,100635.39210658363,999785.8741603675,-0.006201973780055048
2023-09-18,3136.456334583827,279650.54826764634,3403.0922591641583,268446.6896058928,1373.9845500262231,190895.28090674558,1721.100545000566,166193.73091531158,1011.8615444186103,100838.9664775513,1006025.2161731475,0.0016423225818262832
2023-09-15,3136.456334583827,279415.94110455795,3403.0922591641583,267702.1915019459,1373.9845500262231,190314.2849647,1721.100545000566,166063.55030313606,1011.8615444186103,100879.73939412297,1004375.7072684627,-0.0019017844882067703
2023-09-14,3136.456334583827,280120.484577162,3403.0922591641583,268074.1024789893,1373.9845500262231,190507.698098839,1721.100545000566,166584.99337237762,1011.8615444186103,101002.1744133435,1006289.4529407115,-0.0037253326789370433
2023-09-13,3136.456334583827,280591.3853241991,3403.0922591641583,269943.82668024517,1373.9845500262231,191283.87490205723,1721.100545000566,167108.3625744879,1011.8615444186103,101124.78405273856,1010052.233533728,0.0011515300602915612
2023-09-12,3136.456334583827,280355.81426135154,3403.0922591641583,269943.82668024517,1373.9845500262231,190701.36328960664,1721.100545000566,166846.43672639318,1011.8615444186103,101043.02487718133,1008890.4658347778,0.0004107569987852333
2023-09-11,3136.456334583827,280355.81426135154,3403.0922591641583,269943.82668024517,1373.9845500262231,190507.698098839,1721.100545000566,166584.99337237762,1011.8615444186103,101083.89475354733,1008476.2271663607,-0.002035345666235644
2023-09-08,3136.456334583827,280827.19803538395,3403.0922591641583,270319.81488250033,1373.9845500262231,191283.87490205723,1721.100545000566,166977.33927851528,1011.8615444186103,101124.78405273856,1010533.0111511954,0.000694962407413513
2023-09-07,3136.456334583827,280591.3853241991,3403.0922591641583,269943.82668024517,1373.9845500262231,191283.87490205723,1721.100545000566,166846.43672639318,1011.8615444186103,101165.69278505741,1009831.2164179522,0.005313715598131097
2023-09-06,3136.456334583827,279650.54826764634,3403.0922591641583,266960.39260654873,1373.9845500262231,190507.698098839,1721.100545000566,166454.4523301418,1011.8615444186103,100920.53168209616,1004493.6229852721,-0.002245839816302553
2023-09-05,3136.456334583827,280827.19803538395,3403.0922591641583,266590.5019998199,1373.9845500262231,191283.87490205723,1721.100545000566,166846.43672639318,1011.8615444186103,101206.62096081286,1006754.6326244671,-0.0066575184208109706
2023-09-01,3136.456334583827,282484.6758871596,3403.0922591641583,269193.89771721436,1373.9845500262231,192259.80334759096,1721.100545000566,168028.91661127834,1011.8615444186103,101534.74756959538,1013502.0411328386,-0.008144545106995471
2023-08-31,3136.456334583827,284154.1008492084,3403.0922591641583,272970.9695401862,1373.9845500262231,193636.84078137868,1721.100545000566,169221.2551843033,1011.8615444186103,101841.1691698706,1021824.3355249471,0.0012533710036159995
2023-08-30,3136.456334583827,283675.89773954696,3403.0922591641583,273734.6670336223,1373.9845500262231,192651.95994795332,1721.100545000566,168822.70810958234,1011.8615444186103,101659.98091545375,1020545.2137461586,-0.0017318683619027553
2023-08-29,3136.456334583827,283675.89773954696,3403.0922591641583,275656.1278315391,1373.9845500262231,192455.7537574151,1721.100545000566,168822.70810958234,1011.8615444186103,101705.24257676354,1022315.7300148469,0.00883123406709796
2023-08-28,3136.456334583827,281299.54948306835,3403.0922591641583,271073.8455562666,1373.9845500262231,192064.10834339503,1721.100545000566,167765.29443369032,1011.8615444186103,101163.65585035042,1013366.4536667706,0.002889269976633191
2023-08-25,3136.456334583827,280827.19803538395,3403.0922591641583,269943.82668024517,1373.9845500262231,191673.48305452763,1721.100545000566,167108.3625744879,1011.8615444186103,100894.1291435256,1010446.9994881704,0.0005899804295075306
2023-08-24,3136.456334583827,281063.2526649009,3403.0922591641583,268819.9542339307,1373.9845500262231,191478.55202266792,1721.100545000566,167370.77188006707,1011.8615444186103,101118.67623773598,1009851.2070393026,-0.0028486087304689933
2023-08-23,3136.456334583827,281772.87076821836,3403.0922591641583,269943.82668024517,1373.9845500262231,191868.66837033798,1721.100545000566,167897.04472750518,1011.8615444186103,101253.68537750545,1012736.0959238122,0.010685575352336718
2023-08-22,3136.456334583827,278713.56036208203,3403.0922591641583,266590.5019998199,1373.9845500262231,190121.12351803583,1721.100545000566,165933.48959494298,1011.8615444186103,100670.16576069406,1002028.8412355748,0.005249750909785522
2023-08-21,3136.456334583827,278479.9128042872,3403.0922591641583,261842.48054292434,1373.9845500262231,189735.5542134545,1721.100545000566,165933.48959494298,1011.8615444186103,100804.47383934952,996795.9109949586,-0.005638556357530744
2023-08-18,3136.456334583827,280120.484577162,3403.0922591641583,263291.5114597756,1373.9845500262231,190895.28090674558,1721.100545000566,166977.33927851528,1011.8615444186103,101163.65585035042,1002448.272072549,-0.0010388444954930742
2023-08-17,3136.456334583827,279885.3960022742,3403.0922591641583,265852.73176851746,1373.9845500262231,190314.2849647,1721.100545000566,166454.4523301418,1011.8615444186103,100983.87784146288,1003490.7429070963,-0.00034088258276165906
2023-08-16,3136.456334583827,280120.484577162,3403.0922591641583,265117.6339465126,1373.9845500262231,190895.28090674558,1721.100545000566,166715.65479775847,1011.8615444186103,100983.87784146288,1003832.9320696414,-0.008289313780732832
2023-08-14,3136.456334583827,282009.89577743644,3403.0922591641583,269568.5214127129,1373.9845500262231,191673.48305452763,1721.100545000566,167717.9852426111,1011.8615444186103,101253.68537750545,1012223.5708647935,-0.0032327963302465346
2023-08-11,3136.456334583827,282722.4315318299,3403.0922591641583,270914.5490854619,1373.9845500262231,192259.80334759096,1721.100545000566,168130.54265311884,1011.8615444186103,101479.16992214846,1015506.49654015,-0.0037511907306856385
2023-08-10,3136.456334583827,284154.1008492084,3403.0922591641583,271297.93361642974,1373.9845500262231,192848.42229489167,1721.100545000566,169097.83672913112,1011.8615444186103,101931.90504273161,1019330.1985323927,-0.008407680308366583
2023-08-09,3136.456334583827,286076.7645989959,3403.0922591641583,275171.1661201138,1373.9845500262231,194032.5967750412,1721.100545000566,170351.15069749867,1011.8615444186103,102341.38925746626,1027973.0674491159,0.005288133166986286
2023-08-08,3136.456334583827,286076.7645989959,3403.0922591641583,270149.9094799052,1373.9845500262231,193834.5895666358,1721.100545000566,170071.6936930865,1011.8615444186103,102432.64702265023,1022565.6043612736,0.002384177511358887
2023-08-07,3136.456334583827,285113.4580540626,3403.0922591641583,270914.5490854619,1373.9845500262231,192848.42229489167,1721.100545000566,169097.83672913112,1011.8615444186103,102159.15902680195,1020133.4251903492,-0.00389852945436453
2023-08-04,3136.456334583827,285594.61655445304,3403.0922591641583,272838.6038062846,1373.9845500262231,193834.5895666358,1721.100545000566,169653.5197239495,1011.8615444186103,102204.6809563612,1024126.0106076841,0.01089913525000541
2023-08-03,3136.456334583827,282722.4315318299,3403.0922591641583,269388.09951676027,1373.9845500262231,191868.66837033798,1721.100545000566,167580.73138063558,1011.8615444186103,101524.33734990662,1013084.2681494702,-0.010023311036028826
2023-08-02,3136.456334583827,284873.2491919579,3403.0922591641583,274390.7554069832,1373.9845500262231,193045.1411745158,1721.100545000566,169236.5562240388,1011.8615444186103,101795.83669033089,1023341.5386878266,-0.004014931062510607
2023-08-01,3136.456334583827,285835.56674534857,3403.0922591641583,276347.2341191683,1373.9845500262231,193834.5895666358,1721.100545000566,169653.5197239495,1011.8615444186103,101795.83669033089,1027466.746845433,-0.008727506364656468
2023-07-31,3136.456334583827,287529.16818071133,3403.0922591641583,281117.6923835072,1373.9845500262231,195026.52248229895,1721.100545000566,170771.35056329393,1011.8615444186103,102068.18634154572,1036512.9199513572,-0.0006743183380781836
2023-07-28,3136.456334583827,287286.47851940844,3403.0922591641583,281520.06306826824,1373.9845500262231,195425.91507082444,1721.100545000566,170911.6882467509,1011.8615444186103,102068.18634154572,1037212.3312467977,0.002885398512968873
2023-07-27,3136.456334583827,286076.7645989959,3403.0922591641583,281117.6923835072,1373.9845500262231,195026.52248229895,1721.100545000566,170211.35466550832,1011.8615444186103,101795.83669033089,1034228.1708206413,-0.008440411572800621
2023-07-26,3136.456334583827,288258.73593994696,3403.0922591641583,283543.2059287353,1373.9845500262231,196428.9791773418,1721.100545000566,172322.5557363634,1011.8615444186103,102478.3116158493,1043031.7883982367,0.00304516593847981
2023-07-25,3136.456334583827,287286.47851940844,3403.0922591641583,282731.6847323482,1373.9845500262231,196026.9660130826,1721.100545000566,171615.41600950903,1011.8615444186103,102204.6809563612,1039865.2262307095,-0.0021680353529652807
2023-07-24,3136.456334583827,287529.16818071133,3403.0922591641583,283950.10319413646,1373.9845500262231,196026.9660130826,1721.100545000566,172322.5557363634,1011.8615444186103,102295.79605795734,1042124.589182251,-0.0012943689444147033
2023-07-21,3136.456334583827,288015.2966113808,3403.0922591641583,283543.2059287353,1373.9845500262231,196832.0459805833,1721.100545000566,172606.3709791244,1011.8615444186103,102478.3116158493,1043475.2311156731,0.0011020373669425876
2023-07-20,3136.456334583827,287772.10745155823,3403.0922591641583,283137.0669582609,1373.9845500262231,196428.9791773418,1721.100545000566,172464.39468923336,1011.8615444186103,102524.00003448385,1042326.5483108781,-0.00834148960968395
