date,01609WAJ1_quantity,01609WAJ1_market_value,037833BA7_quantity,037833BA7_market_value,931142CM3_quantity,931142CM3_market_value,912797HC4_quantity,912797HC4_market_value,912797JA6_quantity,912797JA6_market_value,portfolio_value,daily_yield
2023-07-07,2538.0652322353517,228590.63160004266,1807.0598236677545,146117.3312561306,2326.8889985770766,327930.4956702837,838.6358430490119,82598.8058265876,2320.1337926283045,232271.52001259927,1017508.7843656439,-0.008869292904794213
2023-07-05,2538.0652322353517,230523.4992101248,1807.0598236677545,149488.6288072686,2326.8889985770766,329946.4385484328,838.6358430490119,83348.10784119676,2320.1337926283045,233307.45134007107,1026614.125747094,-0.005626409277044497
2023-07-03,2538.0652322353517,231302.22030937928,1807.0598236677545,150562.9282685439,2326.8889985770766,332659.07585406175,838.6358430490119,83967.12918725962,2320.1337926283045,233931.60624707513,1032422.9598663197,-0.0005015258170431025
2023-06-30,2538.0652322353517,232084.14800969686,1807.0598236677545,150347.26634683323,2326.8889985770766,331638.5091542415,838.6358430490119,84313.36643293424,2320.1337926283045,234557.71650483028,1032941.0064485361,0.00036599310735652146
2023-06-29,2538.0652322353517,231497.40105514068,1807.0598236677545,149917.1471879114,2326.8889985770766,332659.07585406175,838.6358430490119,84036.24265663991,2320.1337926283045,234453.22871892856,1032563.0954726823,-0.007099829561665882
2023-06-28,2538.0652322353517,233460.28065330395,1807.0598236677545,151212.3332870543,2326.8889985770766,334026.0798334467,838.6358430490119,85010.8897715659,2320.1337926283045,236236.95510497323,1039946.5386503441,0.003288346049530766
2023-06-27,2538.0652322353517,232672.7067634585,1807.0598236677545,150562.9282685439,2326.8889985770766,333000.1560658812,838.6358430490119,84591.56541625956,2320.1337926283045,235710.686357735,1036538.0428718781,-0.0042650093325858895
2023-06-26,2538.0652322353517,233460.28065330395,1807.0598236677545,151865.38456736587,2326.8889985770766,334368.9509966536,838.6358430490119,84940.8330251532,2320.1337926283045,236342.37375952004,1040977.8230019966,0.0008228195651667214
2023-06-23,2538.0652322353517,232869.29668887283,1807.0598236677545,152741.83042628874,2326.8889985770766,333683.657397106,838.6358430490119,84800.92296957389,2320.1337926283045,236026.28279639417,1040121.9902782356,0.003632684141581688
2023-06-22,2538.0652322353517,232280.13264959084,1807.0598236677545,151429.61080038222,2326.8889985770766,332659.07585406175,838.6358430490119,84382.81520234661,2320.1337926283045,235605.59729089064,1036357.2317972721,-0.005775305982100187
2023-06-21,2538.0652322353517,233657.68079304168,1807.0598236677545,152961.96726383688,2326.8889985770766,334368.9509966536,838.6358430490119,84940.8330251532,2320.1337926283045,236447.84745669275,1042377.2795353781,0.0014789685981011491
2023-06-20,2538.0652322353517,233460.28065330395,1807.0598236677545,151865.38456736587,2326.8889985770766,334368.9509966536,838.6358430490119,84800.92296957389,2320.1337926283045,236342.37375952004,1040837.9129464172,0.00305197102952226
2023-06-16,2538.0652322353517,232869.29668887283,1807.0598236677545,151865.38456736587,2326.8889985770766,332318.4417352335,838.6358430490119,84591.56541625956,2320.1337926283045,236026.28279639417,1037670.971204126,-0.002790171334030367
2023-06-15,2538.0652322353517,233460.28065330395,1807.0598236677545,152302.7888782267,2326.8889985770766,333000.1560658812,838.6358430490119,84940.8330251532,2320.1337926283045,236870.29330924829,1040574.3519318134,0.0067982094512129
2023-06-14,2538.0652322353517,231692.78243739074,1807.0598236677545,151429.61080038222,2326.8889985770766,330960.3530887452,838.6358430490119,84174.67042489072,2320.1337926283045,235290.65888433476,1033548.0756357437,0.002992036161911127
2023-06-13,2538.0652322353517,231497.40105514068,1807.0598236677545,148424.2934333533,2326.8889985770766,330621.9396182031,838.6358430490119,84105.42304584586,2320.1337926283045,235815.83027643376,1030464.8874289766,-0.006151587090086452
2023-06-12,2538.0652322353517,232869.29668887283,1807.0598236677545,149702.68830950218,2326.8889985770766,332318.4417352335,838.6358430490119,84870.84411480543,2320.1337926283045,237081.84732073697,1036843.1181691509,0.0012703420984532254
2023-06-09,2538.0652322353517,232476.31882564983,1807.0598236677545,149917.1471879114,2326.8889985770766,331638.5091542415,838.6358430490119,84731.0695185873,2320.1337926283045,236764.59912271792,1035527.6438091081,-0.0011473358521777444
2023-06-08,2538.0652322353517,233460.28065330395,1807.0598236677545,150132.00626045055,2326.8889985770766,330960.3530887452,838.6358430490119,84870.84411480543,2320.1337926283045,237293.62239667232,1036717.1065139775,0.004473812776671471
2023-06-07,2538.0652322353517,232280.13264959084,1807.0598236677545,148424.2934333533,2326.8889985770766,330283.9683212924,838.6358430490119,84452.33124242422,2320.1337926283045,236658.9601063961,1032099.6857530569,-0.0074722577158126136
2023-06-06,2538.0652322353517,233657.68079304168,1807.0598236677545,151647.2942830958,2326.8889985770766,331978.2530535579,838.6358430490119,85081.01442507196,2320.1337926283045,237505.61879318772,1039869.8613479552,-0.0021102939912812646
2023-06-05,2538.0652322353517,233855.28405367956,1807.0598236677545,151212.3332870543,2326.8889985770766,334026.0798334467,838.6358430490119,85151.20705677748,2320.1337926283045,237824.02892513733,1042068.9331560953,0.002212919424247284
2023-06-02,2538.0652322353517,233657.68079304168,1807.0598236677545,150347.26634683323,2326.8889985770766,333000.1560658812,838.6358430490119,85151.20705677748,2320.1337926283045,237611.70006679298,1039768.0103293265,-0.007406934544310628
2023-06-01,2538.0652322353517,235443.44984401055,1807.0598236677545,151865.38456736587,2326.8889985770766,335400.2634638252,838.6358430490119,85715.20388446422,2320.1337926283045,239102.67229991974,1047526.9740595856,0.004911469584749639
2023-05-31,2538.0652322353517,234449.31483701858,1807.0598236677545,150778.99284883458,2326.8889985770766,333000.1560658812,838.6358430490119,85503.1923825569,2320.1337926283045,238675.56655612704,1042407.2226904182,0.0008982523866432057
2023-05-30,2538.0652322353517,234053.09066268604,1807.0598236677545,150995.4609127361,2326.8889985770766,333341.68302758224,838.6358430490119,85151.20705677748,2320.1337926283045,237930.27657411146,1041471.7182338933,0.01059751428362854
2023-05-26,2538.0652322353517,230568.47811849683,1807.0598236677545,148212.61310942745,2326.8889985770766,330621.9396182031,838.6358430490119,84382.81520234661,2320.1337926283045,236764.59912271792,1030550.4451711918,0.002293936028230359
2023-05-25,2538.0652322353517,230769.57663943013,1807.0598236677545,146325.11055739404,2326.8889985770766,329946.4385484328,838.6358430490119,84174.67042489072,2320.1337926283045,236976.04269793228,1028191.8388680799,-0.005044748710145486
2023-05-24,2538.0652322353517,232183.293719432,1807.0598236677545,147160.10092922847,2326.8889985770766,330621.9396182031,838.6358430490119,84870.84411480543,2320.1337926283045,238568.92957181705,1033405.107953486,-0.0035268891458866136
2023-05-23,2538.0652322353517,233199.58223129474,1807.0598236677545,148001.32648505413,2326.8889985770766,332318.4417352335,838.6358430490119,85081.01442507196,2320.1337926283045,238462.34830355062,1037062.713180205,0.0014985134945353362
2023-05-22,2538.0652322353517,232995.8899747615,1807.0598236677545,147579.93112074072,2326.8889985770766,331638.5091542415,838.6358430490119,84940.8330251532,2320.1337926283045,238355.8227190564,1035510.9859939534,-0.0016211722043311116
2023-05-19,2538.0652322353517,233199.58223129474,1807.0598236677545,147790.43275624432,2326.8889985770766,332659.07585406175,838.6358430490119,85081.01442507196,2320.1337926283045,238462.34830355062,1037192.4535702234,-0.0011726300454663052
2023-05-18,2538.0652322353517,233607.6203468911,1807.0598236677545,147160.10092922847,2326.8889985770766,333000.1560658812,838.6358430490119,85432.65879049082,2320.1337926283045,239209.58834921545,1038410.1244817071,-0.0055622214784867285
2023-05-17,2538.0652322353517,235248.52479424622,1807.0598236677545,148212.61310942745,2326.8889985770766,334368.9509966536,838.6358430490119,85998.84692751292,2320.1337926283045,240389.36209882348,1044218.2979266637,-0.002998623459681715
2023-05-16,2538.0652322353517,236074.25681271593,1807.0598236677545,148636.36826254922,2326.8889985770766,335400.2634638252,838.6358430490119,86212.30251083756,2320.1337926283045,241035.74194391834,1047358.9329938462,-0.004273772373500018
2023-05-15,2538.0652322353517,237319.50083857015,1807.0598236677545,149917.1471879114,2326.8889985770766,336435.6383362197,838.6358430490119,86497.87806799657,2320.1337926283045,241684.15449230815,1051854.318923006,-0.0033029589568426276
2023-05-12,2538.0652322353517,237945.12868100934,1807.0598236677545,150995.4609127361,2326.8889985770766,337822.4885751096,838.6358430490119,86784.56429890898,2320.1337926283045,241792.4213716152,1055340.0638393792,-0.00615964630714394
2023-05-11,2538.0652322353517,239202.43114625275,1807.0598236677545,153403.47728096638,2326.8889985770766,339216.63575640845,838.6358430490119,87288.95180721369,2320.1337926283045,242769.37845544782,1061880.8744462891,0.0031649252552865548
2023-05-10,2538.0652322353517,238572.7697668058,1807.0598236677545,151429.61080038222,2326.8889985770766,338867.4125168063,838.6358430490119,87000.31065772248,2320.1337926283045,242660.60014634064,1058530.7038880575,0.007740512231071861
2023-05-09,2538.0652322353517,236488.44995693793,1807.0598236677545,149702.68830950218,2326.8889985770766,336781.6691578641,838.6358430490119,86283.5925288454,2320.1337926283045,241143.6693509408,1050400.0693040905,-0.0007941988267160527
2023-05-08,2538.0652322353517,236903.53060897667,1807.0598236677545,149488.6288072686,2326.8889985770766,337128.15402496466,838.6358430490119,86354.95174600111,2320.1337926283045,241359.69368782075,1051234.958875032,-0.007227533922988472
2023-05-05,2538.0652322353517,238782.43206730156,1807.0598236677545,152083.88248715556,2326.8889985770766,338867.4125168063,838.6358430490119,86928.32537426917,2320.1337926283045,242226.05615505914,1058888.1086005918,-0.0026547780230851137
2023-05-04,2538.0652322353517,240045.13456584638,1807.0598236677545,150778.99284883458,2326.8889985770766,339916.4591791028,838.6358430490119,87433.6934202473,2320.1337926283045,243532.42421190193,1061706.704225933,-0.0022888576511291836
2023-05-03,2538.0652322353517,240891.45904834958,1807.0598236677545,152961.96726383688,2326.8889985770766,340267.0607176342,838.6358430490119,87361.28746586174,2320.1337926283045,242660.60014634064,1064142.3746420231,0.0037913668763369657
2023-05-02,2538.0652322353517,239202.43114625275,1807.0598236677545,152741.83042628874,2326.8889985770766,339566.317751448,838.6358430490119,86928.32537426917,2320.1337926283045,241684.15449230815,1060123.059190567,0.011191524102510897
2023-05-01,2538.0652322353517,236695.87921524077,1807.0598236677545,150347.26634683323,2326.8889985770766,335744.93615615106,838.6358430490119,85856.88787475767,2320.1337926283045,239745.00789568893,1048389.9774886717,-0.011358007767135914
2023-04-28,2538.0652322353517,239834.1198957839,1807.0598236677545,152961.96726383688,2326.8889985770766,339566.317751448,838.6358430490119,86928.32537426917,2320.1337926283045,241143.6693509408,1060434.3996362786,0.005941502661197529
2023-04-27,2538.0652322353517,238154.11833494232,1807.0598236677545,152083.88248715556,2326.8889985770766,337475.0936071469,838.6358430490119,86283.5925288454,2320.1337926283045,240174.35264105292,1054171.039599143,-0.006862094859712453
2023-04-26,2538.0652322353517,239834.1198957839,1807.0598236677545,154068.84586139896,2326.8889985770766,338867.4125168063,838.6358430490119,87000.31065772248,2320.1337926283045,241684.15449230815,1061454.8434240199,-0.0037217665699821323
2023-04-25,2538.0652322353517,241315.98447547999,1807.0598236677545,154961.83302215533,2326.8889985770766,339916.4591791028,838.6358430490119,87216.68637062864,2320.1337926283045,242009.12524424426,1065420.088291611,0.00806400268034202
2023-04-24,2538.0652322353517,238572.7697668058,1807.0598236677545,153624.85215200833,2326.8889985770766,338170.3396006267,838.6358430490119,86354.95174600111,2320.1337926283045,240174.35264105292,1056897.265906495,0.004519798258051599
2023-04-21,2538.0652322353517,237527.8201931398,1807.0598236677545,152302.7888782267,2326.8889985770766,336781.6691578641,838.6358430490119,85998.84692751292,2320.1337926283045,239530.67208734454,1052141.797244088,-0.0032604817103943917
2023-04-20,2538.0652322353517,237945.12868100934,1807.0598236677545,153403.47728096638,2326.8889985770766,338170.3396006267,838.6358430490119,86212.30251083756,2320.1337926283045,239852.25989216391,1055583.5079656038,0.005032848432494852
2023-04-19,2538.0652322353517,236903.53060897667,1807.0598236677545,152522.10457814738,2326.8889985770766,336090.0608914769,838.6358430490119,85786.01153280241,2320.1337926283045,238995.812128325,1050297.5197397284,-0.0014690319496739601
2023-04-18,2538.0652322353517,237527.8201931398,1807.0598236677545,152741.83042628874,2326.8889985770766,336435.6383362197,838.6358430490119,85927.83298230807,2320.1337926283045,239209.58834921545,1051842.7102871719,0.002431497534363114
2023-04-17,2538.0652322353517,236903.53060897667,1807.0598236677545,151647.2942830958,2326.8889985770766,335744.93615615106,838.6358430490119,85786.01153280241,2320.1337926283045,239209.58834921545,1049291.3609302414,-0.013294480047696289
2023-04-14,2538.0652322353517,238363.33194316793,1807.0598236677545,154068.84586139896,2326.8889985770766,344467.61566217727,838.6358430490119,86354.95174600111,2320.1337926283045,240174.35264105292,1063429.0978537984,-0.004739724500887443
2023-04-13,2538.0652322353517,239412.7684492114,1807.0598236677545,154737.95912581915,2326.8889985770766,346342.6556253354,838.6358430490119,86856.40994572696,2320.1337926283045,241143.6693509408,1068493.4624970336,-0.0045341685834248135
2023-04-12,2538.0652322353517,239834.1198957839,1807.0598236677545,156087.51228561712,2326.8889985770766,348609.9811052384,838.6358430490119,87144.49108251248,2320.1337926283045,241684.15449230815,1073360.25886146,0.004765072370771728
2023-04-11,2538.0652322353517,238992.31910642004,1807.0598236677545,154737.95912581915,2326.8889985770766,346719.2302138926,838.6358430490119,87000.31065772248,2320.1337926283045,240820.056488891,1068269.8755927454,0.0018297761848247163
2023-04-10,2538.0652322353517,238782.43206730156,1807.0598236677545,154514.50387171755,2326.8889985770766,344841.58197139914,838.6358430490119,87144.49108251248,2320.1337926283045,241035.74194391834,1066318.750936849,-0.010666794184173267
2023-04-06,2538.0652322353517,241528.58891393512,1807.0598236677545,156313.91615039445,2326.8889985770766,349369.9731841527,838.6358430490119,87942.50958752756,2320.1337926283045,242660.60014634064,1077815.5879823505,0.001871762953847167
2023-04-05,2538.0652322353517,241528.58891393512,1807.0598236677545,156087.51228561712,2326.8889985770766,347473.95251955587,838.6358430490119,87942.50958752756,2320.1337926283045,242769.37845544782,1075801.9417620834,0.0004694975052670358
2023-04-04,2538.0652322353517,241103.60794217503,1807.0598236677545,157452.3234245931,2326.8889985770766,346719.2302138926,838.6358430490119,87578.71651134215,2320.1337926283045,242443.2143677499,1075297.0924597527,0.005346217150757004
2023-04-03,2538.0652322353517,239412.7684492114,1807.0598236677545,155410.8401814704,2326.8889985770766,346719.2302138926,838.6358430490119,87000.31065772248,2320.1337926283045,241035.74194391834,1069578.8914462153,0.006026825758713272
2023-03-31,2538.0652322353517,237736.36272056753,1807.0598236677545,153403.47728096638,2326.8889985770766,345216.068309541,838.6358430490119,86641.08205810766,2320.1337926283045,240174.35264105292,1063171.3430102356,0.005778574573049422
2023-03-30,2538.0652322353517,235867.49241063686,1807.0598236677545,151429.61080038222,2326.8889985770766,344094.16857115115,838.6358430490119,86141.081619519,2320.1337926283045,239530.67208734454,1057063.025489034,0.00278300105119067
2023-03-29,2538.0652322353517,235042.64326216787,1807.0598236677545,151429.61080038222,2326.8889985770766,342234.69310940715,838.6358430490119,85998.84692751292,2320.1337926283045,239423.58821050412,1054129.3823099742,0.00042713214444844994
2023-03-28,2538.0652322353517,235042.64326216787,1807.0598236677545,150778.99284883458,2326.8889985770766,341864.3443789212,838.6358430490119,86141.081619519,2320.1337926283045,239852.25989216391,1053679.3220016067,-0.0006238724835518905
2023-03-27,2538.0652322353517,235867.49241063686,1807.0598236677545,150778.99284883458,2326.8889985770766,341125.18686220207,838.6358430490119,86283.5925288454,2320.1337926283045,240281.82925236187,1054337.0939028808,-0.010213095536021566
2023-03-24,2538.0652322353517,238572.7697668058,1807.0598236677545,152961.96726383688,2326.8889985770766,344094.16857115115,838.6358430490119,87361.28746586174,2320.1337926283045,242226.05615505914,1065216.249222715,3.662909792745417e-05
2023-03-23,2538.0652322353517,238992.31910642004,1807.0598236677545,153403.47728096638,2326.8889985770766,342976.93452054885,838.6358430490119,87361.28746586174,2320.1337926283045,242443.2143677499,1065177.2327415468,0.004079858022018934
2023-03-22,2538.0652322353517,237736.36272056753,1807.0598236677545,152302.7888782267,2326.8889985770766,343348.82880763995,838.6358430490119,86641.08205810766,2320.1337926283045,240820.056488891,1060849.118953433,0.012178882935549362
2023-03-21,2538.0652322353517,233811.9667132825,1807.0598236677545,150347.26634683323,2326.8889985770766,339286.2388475709,838.6358430490119,85856.88787475767,2320.1337926283045,238782.2592887705,1048084.6190712148,-0.0052210852395172536
