date,01609WAJ1_quantity,01609WAJ1_market_value,037833BA7_quantity,037833BA7_market_value,931142CM3_quantity,931142CM3_market_value,912797HC4_quantity,912797HC4_market_value,912797JA6_quantity,912797JA6_market_value,portfolio_value,daily_yield
2023-09-20,784.7182450434742,69732.07742302972,4311.676346616522,334972.81805387157,1179.8816334210412,163594.65905773887,176.46537040504288,16999.927584552992,4171.427306909773,414704.5884606335,1000004.0705798266,-0.00014097973085369642
2023-09-19,784.7182450434742,69732.07742302972,4311.676346616522,334972.81805387157,1179.8816334210412,163594.65905773887,176.46537040504288,16973.31855386139,4171.427306909773,414872.19767421595,1000145.0707627174,-0.006574502237873703
2023-09-18,784.7182450434742,69966.50488716304,4311.676346616522,340118.6784708331,1179.8816334210412,163927.4880087413,176.46537040504288,17039.93318121739,4171.427306909773,415711.43866990914,1006764.043217864,0.0013388916161471975
2023-09-15,784.7182450434742,69907.80790507425,4311.676346616522,339175.40846213896,1179.8816334210412,163428.5694138425,176.46537040504288,17026.585692592256,4171.427306909773,415879.526150363,1005417.8976240109,-0.0013625224192246321
2023-09-14,784.7182450434742,70084.07948624775,4311.676346616522,339646.61512967694,1179.8816334210412,163594.65905773887,176.46537040504288,17080.049532706736,4171.427306909773,416384.2679159886,1006789.6711223589,-0.003673800389841886
2023-09-13,784.7182450434742,70201.89538048803,4311.676346616522,342015.53286663874,1179.8816334210412,164261.18529661628,176.46537040504288,17133.710860266743,4171.427306909773,416889.7295581313,1010502.053962141,0.0009143099965387425
2023-09-12,784.7182450434742,70142.95723778779,4311.676346616522,342015.53286663874,1179.8816334210412,163760.96515020213,176.46537040504288,17106.8554612972,4171.427306909773,416552.67508719995,1009578.9858031259,2.4391773348675372e-05
2023-09-11,784.7182450434742,70142.95723778779,4311.676346616522,342015.53286663874,1179.8816334210412,163594.65905773887,176.46537040504288,17080.049532706736,4171.427306909773,416721.1622870975,1009554.3609819696,-0.001453605618702336
2023-09-08,784.7182450434742,70260.89398182022,4311.676346616522,342491.9053287443,1179.8816334210412,164261.18529661628,176.46537040504288,17120.2769708158,4171.427306909773,416889.7295581313,1011023.991136128,0.00037614159512155965
2023-09-07,784.7182450434742,70201.89538048803,4311.676346616522,342015.53286663874,1179.8816334210412,164261.18529661628,176.46537040504288,17106.8554612972,4171.427306909773,417058.37694277323,1010643.8459478135,0.00570474862456094
2023-09-06,784.7182450434742,69966.50488716304,4311.676346616522,338235.5583177248,1179.8816334210412,163594.65905773887,176.46537040504288,17066.665088992442,4171.427306909773,416047.6934899573,1004911.0808415764,-0.0017006067815866777
2023-09-05,784.7182450434742,70260.89398182022,4311.676346616522,337766.9114347102,1179.8816334210412,164261.18529661628,176.46537040504288,17106.8554612972,4171.427306909773,417227.10448352224,1006622.9506579662,-0.005949914399146383
2023-09-01,784.7182450434742,70675.58271722592,4311.676346616522,341065.3820257865,1179.8816334210412,165099.24424596652,176.46537040504288,17228.09576389829,4171.427306909773,418579.8155372718,1012648.1202901491,-0.007615661232251214
2023-08-31,784.7182450434742,71093.26053151775,4311.676346616522,345850.8859141176,1179.8816334210412,166281.74748199515,176.46537040504288,17350.34688313026,4171.427306909773,419843.04709090246,1020419.2879016632,0.0007704835542183819
2023-08-30,784.7182450434742,70973.61764000029,4311.676346616522,346818.4813149039,1179.8816334210412,165436.00084936759,176.46537040504288,17309.48363585004,4171.427306909773,419096.09348214563,1019633.6769222673,-0.0023995741131320747
2023-08-29,784.7182450434742,70973.61764000029,4311.676346616522,349252.9486882227,1179.8816334210412,165267.51272439185,176.46537040504288,17309.48363585004,4171.427306909773,419282.6859373933,1022086.2486258582,0.008961110448519216
2023-08-28,784.7182450434742,70379.07283066423,4311.676346616522,343447.25298702373,1179.8816334210412,164931.19509199413,176.46537040504288,17201.066439347684,4171.427306909773,417049.9796228968,1013008.5669719267,0.0030336585558896623
2023-08-25,784.7182450434742,70260.89398182022,4311.676346616522,342015.53286663874,1179.8816334210412,164595.75347158025,176.46537040504288,17133.710860266743,4171.427306909773,415938.84829174564,1009944.7394720515,0.0005742818567378016
