"Date","Price","Open","High","Low","Change %"
"07/05/2023","82.983","82.983","82.983","82.983","-0.72%"
"07/04/2023","83.582","83.582","83.582","83.582","0.04%"
"07/03/2023","83.551","83.551","83.551","83.551","0.08%"
"06/30/2023","83.485","83.485","83.485","83.485","0.29%"
"06/29/2023","83.247","83.247","83.247","83.247","-0.73%"
"06/28/2023","83.859","83.859","83.859","83.859","0.43%"
"06/27/2023","83.499","83.499","83.499","83.499","-0.84%"
"06/26/2023","84.208","84.208","84.208","84.208","-0.62%"
"06/23/2023","84.734","84.734","84.734","84.734","0.79%"
"06/22/2023","84.069","84.069","84.069","84.069","-0.98%"
"06/21/2023","84.900","84.900","84.900","84.900","0.72%"
"06/20/2023","84.294","84.294","84.294","84.294","1.02%"
"06/19/2023","83.440","83.440","83.440","83.440","-0.94%"
"06/16/2023","84.232","84.232","84.232","84.232","-0.33%"
"06/15/2023","84.508","84.508","84.508","84.508","0.57%"
"06/14/2023","84.029","84.029","84.029","84.029","1.97%"
"06/13/2023","82.402","82.402","82.402","82.402","-0.75%"
"06/12/2023","83.022","83.022","83.022","83.022","-0.23%"
"06/09/2023","83.214","83.214","83.214","83.214","-0.09%"
"06/08/2023","83.289","83.289","83.289","83.289","1.07%"
"06/07/2023","82.411","82.411","82.411","82.411","-2.10%"
"06/06/2023","84.179","84.179","84.179","84.179","0.38%"
"06/05/2023","83.862","83.862","83.862","83.862","0.56%"
"06/02/2023","83.396","83.396","83.396","83.396","-0.96%"
"06/01/2023","84.203","84.203","84.203","84.203","0.63%"
"05/31/2023","83.673","83.673","83.673","83.673","-0.12%"
"05/30/2023","83.771","83.771","83.771","83.771","1.29%"
"05/29/2023","82.703","82.703","82.703","82.703","0.49%"
"05/26/2023","82.302","82.302","82.302","82.302","1.36%"
"05/25/2023","81.199","81.199","81.199","81.199","-0.58%"
"05/24/2023","81.672","81.672","81.672","81.672","-0.58%"
"05/23/2023","82.150","82.150","82.150","82.150","0.35%"
"05/22/2023","81.866","81.866","81.866","81.866","-0.20%"
"05/19/2023","82.029","82.029","82.029","82.029","0.44%"
"05/18/2023","81.668","81.668","81.668","81.668","-0.75%"
"05/17/2023","82.282","82.282","82.282","82.282","-0.30%"
"05/16/2023","82.528","82.528","82.528","82.528","-0.81%"
"05/15/2023","83.206","83.206","83.206","83.206","-0.62%"
"05/12/2023","83.726","83.726","83.726","83.726","-1.56%"
"05/11/2023","85.053","85.053","85.053","85.053","1.25%"
"05/10/2023","84.006","84.006","84.006","84.006","1.13%"
"05/09/2023","83.067","83.067","83.067","83.067","0.07%"
"05/08/2023","83.010","83.010","83.010","83.010","-1.57%"
"05/05/2023","84.333","84.333","84.333","84.333","0.78%"
"05/04/2023","83.680","83.680","83.680","83.680","-1.37%"
"05/03/2023","84.839","84.839","84.839","84.839","0.15%"
"05/02/2023","84.712","84.712","84.712","84.712","1.54%"
"05/01/2023","83.426","83.426","83.426","83.426","-1.72%"
"04/28/2023","84.889","84.889","84.889","84.889","0.57%"
"04/27/2023","84.410","84.410","84.410","84.410","-1.23%"
"04/26/2023","85.462","85.462","85.462","85.462","-0.52%"
"04/25/2023","85.908","85.908","85.908","85.908","0.75%"
"04/24/2023","85.273","85.273","85.273","85.273","0.85%"
"04/21/2023","84.558","84.558","84.558","84.558","-0.70%"
"04/20/2023","85.151","85.151","85.151","85.151","0.64%"
"04/19/2023","84.610","84.610","84.610","84.610","-0.08%"
"04/18/2023","84.681","84.681","84.681","84.681","0.60%"
"04/17/2023","84.172","84.172","84.172","84.172","-1.55%"
"04/14/2023","85.496","85.496","85.496","85.496","-0.44%"
"04/13/2023","85.872","85.872","85.872","85.872","-0.84%"
"04/12/2023","86.599","86.599","86.599","86.599","0.96%"
"04/11/2023","85.778","85.778","85.778","85.778","0.07%"
"04/10/2023","85.722","85.722","85.722","85.722","-0.07%"
"04/07/2023","85.784","85.784","85.784","85.784","-1.09%"
"04/06/2023","86.730","86.730","86.730","86.730","0.26%"
"04/05/2023","86.508","86.508","86.508","86.508","-0.94%"
"04/04/2023","87.330","87.330","87.330","87.330","1.34%"
"04/03/2023","86.174","86.174","86.174","86.174","1.24%"
"03/31/2023","85.117","85.117","85.117","85.117","1.27%"
"03/30/2023","84.049","84.049","84.049","84.049","0.09%"
"03/29/2023","83.976","83.976","83.976","83.976","0.43%"
"03/28/2023","83.616","83.616","83.616","83.616","-0.02%"
"03/27/2023","83.634","83.634","83.634","83.634","-1.43%"
"03/24/2023","84.846","84.846","84.846","84.846","-0.31%"
"03/23/2023","85.113","85.113","85.113","85.113","0.73%"
"03/22/2023","84.500","84.500","84.500","84.500","1.23%"
"03/21/2023","83.478","83.478","83.478","83.478","0.06%"
"03/20/2023","83.423","83.423","83.423","83.423","-0.40%"
"03/17/2023","83.755","83.755","83.755","83.755","0.86%"
"03/16/2023","83.044","83.044","83.044","83.044","0.84%"
"03/15/2023","82.353","82.353","82.353","82.353","1.02%"
"03/14/2023","81.519","81.519","81.519","81.519","-0.15%"
"03/13/2023","81.640","81.640","81.640","81.640","-1.08%"
"03/10/2023","82.529","82.529","82.529","82.529","1.58%"
"03/09/2023","81.247","81.247","81.247","81.247","-0.48%"
"03/08/2023","81.640","81.640","81.640","81.640","0.30%"
"03/07/2023","81.397","81.397","81.397","81.397","-0.32%"
"03/06/2023","81.659","81.659","81.659","81.659","0.41%"
"03/03/2023","81.322","81.322","81.322","81.322","2.05%"
"03/02/2023","79.684","79.684","79.684","79.684","-0.64%"
"03/01/2023","80.196","80.196","80.196","80.196","-0.29%"
"02/28/2023","80.428","80.428","80.428","80.428","-0.45%"
"02/27/2023","80.791","80.791","80.791","80.791","0.57%"
"02/24/2023","80.336","80.336","80.336","80.336","-1.23%"
"02/23/2023","81.332","81.332","81.332","81.332","0.49%"
"02/22/2023","80.939","80.939","80.939","80.939","0.62%"
"02/21/2023","80.444","80.444","80.444","80.444","-1.56%"
"02/20/2023","81.719","81.719","81.719","81.719","-0.15%"
"02/17/2023","81.842","81.842","81.842","81.842","0.62%"
"02/16/2023","81.341","81.341","81.341","81.341","-0.56%"
"02/15/2023","81.800","81.800","81.800","81.800","-1.13%"
"02/14/2023","82.737","82.737","82.737","82.737","-0.04%"
"02/13/2023","82.771","82.771","82.771","82.771","0.65%"
"02/10/2023","82.240","82.240","82.240","82.240","-1.01%"
"02/09/2023","83.076","83.076","83.076","83.076","-1.28%"
"02/08/2023","84.154","84.154","84.154","84.154","0.28%"
"02/07/2023","83.917","83.917","83.917","83.917","-0.10%"
"02/06/2023","84.003","84.003","84.003","84.003","-1.83%"
"02/03/2023","85.565","85.565","85.565","85.565","-1.20%"
"02/02/2023","86.602","86.602","86.602","86.602","0.68%"
"02/01/2023","86.018","86.018","86.018","86.018","0.99%"
"01/31/2023","85.173","85.173","85.173","85.173","0.50%"
"01/30/2023","84.746","84.746","84.746","84.746","-0.27%"
"01/27/2023","84.979","84.979","84.979","84.979","0.08%"
"01/26/2023","84.909","84.909","84.909","84.909","-0.87%"
"01/25/2023","85.652","85.652","85.652","85.652","-0.36%"
"01/24/2023","85.958","85.958","85.958","85.958","1.30%"
"01/23/2023","84.852","84.852","84.852","84.852","-0.41%"
"01/20/2023","85.203","85.203","85.203","85.203","-1.04%"
"01/19/2023","86.101","86.101","86.101","86.101","-1.11%"
"01/18/2023","87.070","87.070","87.070","87.070","1.96%"
"01/17/2023","85.395","85.395","85.395","85.395","0.70%"
"01/16/2023","84.803","84.803","84.803","84.803","-0.79%"
"01/13/2023","85.476","85.476","85.476","85.476","-0.44%"
"01/12/2023","85.855","85.855","85.855","85.855","1.51%"
"01/11/2023","84.579","84.579","84.579","84.579","1.33%"
"01/10/2023","83.466","83.466","83.466","83.466","-1.86%"
"01/09/2023","85.052","85.052","85.052","85.052","1.06%"
"01/06/2023","84.164","84.164","84.164","84.164","2.39%"
"01/05/2023","82.198","82.198","82.198","82.198","0.04%"
"01/04/2023","82.167","82.167","82.167","82.167","0.60%"
"01/03/2023","81.678","81.678","81.678","81.678","0.33%"
"01/02/2023","81.413","81.413","81.413","81.413","0.62%"
"12/30/2022","80.914","80.914","80.914","80.914","-0.14%"
"12/29/2022","81.031","81.031","81.031","81.031","0.93%"
"12/28/2022","80.282","80.282","80.282","80.282","-0.76%"
"12/27/2022","80.900","80.900","80.900","80.900","-1.77%"
"12/23/2022","82.356","82.356","82.356","82.356","0.07%"
"12/22/2022","82.296","82.296","82.296","82.296","-0.53%"
"12/21/2022","82.737","82.737","82.737","82.737","1.32%"
"12/20/2022","81.661","81.661","81.661","81.661","-2.28%"
"12/19/2022","83.565","83.565","83.565","83.565","-1.87%"
"12/16/2022","85.154","85.154","85.154","85.154","-1.18%"
"12/15/2022","86.175","86.175","86.175","86.175","0.00%"
"12/14/2022","86.171","86.171","86.171","86.171","0.15%"
"12/13/2022","86.046","86.046","86.046","86.046","1.08%"
"12/12/2022","85.125","85.125","85.125","85.125","0.47%"
"12/09/2022","84.730","84.730","84.730","84.730","-2.25%"
"12/08/2022","86.676","86.676","86.676","86.676","-0.20%"
"12/07/2022","86.853","86.853","86.853","86.853","1.39%"
"12/06/2022","85.662","85.662","85.662","85.662","0.98%"
"12/05/2022","84.834","84.834","84.834","84.834","-1.07%"
"12/02/2022","85.751","85.751","85.751","85.751","0.34%"
"12/01/2022","85.463","85.463","85.463","85.463","2.49%"
"11/30/2022","83.384","83.384","83.384","83.384","0.36%"
"11/29/2022","83.086","83.086","83.086","83.086","-1.04%"
"11/28/2022","83.963","83.963","83.963","83.963","-0.41%"
"11/25/2022","84.307","84.307","84.307","84.307","0.06%"
"11/24/2022","84.258","84.258","84.258","84.258","0.43%"
"11/23/2022","83.896","83.896","83.896","83.896","1.78%"
"11/22/2022","82.429","82.429","82.429","82.429","1.34%"
"11/21/2022","81.340","81.340","81.340","81.340","0.78%"
"11/18/2022","80.706","80.706","80.706","80.706","-0.30%"
"11/17/2022","80.949","80.949","80.949","80.949","0.30%"
"11/16/2022","80.708","80.708","80.708","80.708","1.62%"
"11/15/2022","79.421","79.421","79.421","79.421","1.30%"
"11/14/2022","78.399","78.399","78.399","78.399","1.06%"
"11/11/2022","77.573","77.573","77.573","77.573","-0.49%"
"11/10/2022","77.954","77.954","77.954","77.954","4.46%"
"11/09/2022","74.624","74.624","74.624","74.624","-0.45%"
"11/08/2022","74.963","74.963","74.963","74.963","-0.15%"
"11/07/2022","75.075","75.075","75.075","75.075","-0.02%"
"11/04/2022","75.086","75.086","75.086","75.086","-0.06%"
"11/03/2022","75.133","75.133","75.133","75.133","-0.88%"
"11/02/2022","75.797","75.797","75.797","75.797","-1.46%"
"11/01/2022","76.922","76.922","76.922","76.922","1.52%"
"10/31/2022","75.770","75.770","75.770","75.770","-0.58%"
"10/28/2022","76.212","76.212","76.212","76.212","-0.28%"
"10/27/2022","76.426","76.426","76.426","76.426","0.38%"
"10/26/2022","76.134","76.134","76.134","76.134","0.95%"
"10/25/2022","75.416","75.416","75.416","75.416","1.76%"
"10/24/2022","74.109","74.109","74.109","74.109","0.27%"
"10/21/2022","73.906","73.906","73.906","73.906","-2.49%"
"10/19/2022","75.790","75.790","75.790","75.790","-1.81%"
"10/18/2022","77.186","77.186","77.186","77.186","0.13%"
"10/17/2022","77.088","77.088","77.088","77.088","1.03%"
"10/14/2022","76.302","76.302","76.302","76.302","-0.04%"
"10/13/2022","76.331","76.331","76.331","76.331","-1.78%"
"10/12/2022","77.718","77.718","77.718","77.718","0.92%"
"10/11/2022","77.006","77.006","77.006","77.006","-0.50%"
"10/10/2022","77.391","77.391","77.391","77.391","-1.22%"
"10/07/2022","78.346","78.346","78.346","78.346","-1.25%"
"10/06/2022","79.340","79.340","79.340","79.340","-0.48%"
"10/05/2022","79.726","79.726","79.726","79.726","-1.37%"
"10/04/2022","80.835","80.835","80.835","80.835","0.67%"
"10/03/2022","80.295","80.295","80.295","80.295","3.15%"
"09/30/2022","77.840","77.840","77.840","77.840","0.54%"
"09/29/2022","77.419","77.419","77.419","77.419","-1.80%"
"09/28/2022","78.839","78.839","78.839","78.839","1.76%"
"09/27/2022","77.476","77.476","77.476","77.476","-2.61%"
"09/26/2022","79.552","79.552","79.552","79.552","-2.74%"
"09/23/2022","81.794","81.794","81.794","81.794","-0.37%"
"09/22/2022","82.096","82.096","82.096","82.096","-1.59%"
"09/21/2022","83.422","83.422","83.422","83.422","0.98%"
"09/20/2022","82.610","82.610","82.610","82.610","-1.04%"
"09/19/2022","83.474","83.474","83.474","83.474","-0.15%"
"09/16/2022","83.599","83.599","83.599","83.599","-1.13%"
"09/15/2022","84.551","84.551","84.551","84.551","-0.65%"
"09/14/2022","85.105","85.105","85.105","85.105","0.57%"
"09/13/2022","84.624","84.624","84.624","84.624","0.71%"
"09/12/2022","84.029","84.029","84.029","84.029","-1.32%"
"09/09/2022","85.150","85.150","85.150","85.150","0.47%"
"09/08/2022","84.751","84.751","84.751","84.751","-0.05%"
"09/07/2022","84.791","84.791","84.791","84.791","1.43%"
"09/06/2022","83.596","83.596","83.596","83.596","-2.13%"
"09/05/2022","85.414","85.414","85.414","85.414","0.29%"
"09/02/2022","85.166","85.166","85.166","85.166","0.21%"
"09/01/2022","84.992","84.992","84.992","84.992","-0.96%"
"08/31/2022","85.814","85.814","85.814","85.814","-1.54%"
"08/30/2022","87.160","87.160","87.160","87.160","0.46%"
"08/29/2022","86.765","86.765","86.765","86.765","-1.82%"
"08/26/2022","88.369","88.369","88.369","88.369","-0.04%"
"08/25/2022","88.405","88.405","88.405","88.405","1.77%"
"08/24/2022","86.867","86.867","86.867","86.867","-0.17%"
"08/23/2022","87.013","87.013","87.013","87.013","-0.05%"
"08/22/2022","87.058","87.058","87.058","87.058","-0.74%"
"08/19/2022","87.705","87.705","87.705","87.705","-1.39%"
"08/18/2022","88.940","88.940","88.940","88.940","0.24%"
"08/17/2022","88.724","88.724","88.724","88.724","-1.79%"
"08/16/2022","90.341","90.341","90.341","90.341","0.15%"
"08/15/2022","90.209","90.209","90.209","90.209","0.55%"
"08/12/2022","89.714","89.714","89.714","89.714","1.02%"
"08/11/2022","88.808","88.808","88.808","88.808","-0.18%"
"08/10/2022","88.967","88.967","88.967","88.967","-1.13%"
"08/09/2022","89.987","89.987","89.987","89.987","0.06%"
"08/08/2022","89.929","89.929","89.929","89.929","0.60%"
"08/05/2022","89.390","89.390","89.390","89.390","-2.32%"
"08/04/2022","91.510","91.510","91.510","91.510","0.36%"
"08/03/2022","91.186","91.186","91.186","91.186","0.64%"
"08/02/2022","90.611","90.611","90.611","90.611","-1.74%"
"08/01/2022","92.215","92.215","92.215","92.215","0.89%"
"07/29/2022","91.402","91.402","91.402","91.402","-0.17%"
"07/28/2022","91.560","91.560","91.560","91.560","1.41%"
"07/27/2022","90.282","90.282","90.282","90.282","0.92%"
"07/26/2022","89.462","89.462","89.462","89.462","-1.18%"
"07/25/2022","90.530","90.530","90.530","90.530","-1.96%"
"07/22/2022","92.339","92.339","92.339","92.339","1.67%"
"07/21/2022","90.825","90.825","90.825","90.825","2.69%"
"07/20/2022","88.443","88.443","88.443","88.443","-0.54%"
"07/19/2022","88.919","88.919","88.919","88.919","0.54%"
"07/18/2022","88.442","88.442","88.442","88.442","-0.91%"
"07/15/2022","89.251","89.251","89.251","89.251","0.67%"
"07/14/2022","88.653","88.653","88.653","88.653","0.51%"
"07/13/2022","88.207","88.207","88.207","88.207","-0.25%"
"07/12/2022","88.427","88.427","88.427","88.427","-0.29%"
"07/11/2022","88.688","88.688","88.688","88.688","1.69%"
"07/08/2022","87.216","87.216","87.216","87.216","-0.26%"
"07/07/2022","87.442","87.442","87.442","87.442","-0.07%"
"07/06/2022","87.507","87.507","87.507","87.507","-0.21%"
"07/05/2022","87.688","87.688","87.688","87.688","0.76%"
"07/04/2022","87.024","87.024","87.024","87.024","-0.54%"
"07/01/2022","87.494","87.494","87.494","87.494","0.77%"
"06/30/2022","86.828","86.828","86.828","86.828","0.32%"
"06/29/2022","86.551","86.551","86.551","86.551","1.33%"
"06/28/2022","85.411","85.411","85.411","85.411","-0.89%"
"06/27/2022","86.176","86.176","86.176","86.176","-0.15%"
"06/24/2022","86.303","86.303","86.303","86.303","0.62%"
"06/23/2022","85.767","85.767","85.767","85.767","-0.28%"
"06/22/2022","86.007","86.007","86.007","86.007","0.51%"
"06/21/2022","85.572","85.572","85.572","85.572","0.70%"
"06/20/2022","84.974","84.974","84.974","84.974","-0.74%"
"06/17/2022","85.611","85.611","85.611","85.611","-0.24%"
"06/16/2022","85.817","85.817","85.817","85.817","0.07%"
"06/15/2022","85.759","85.759","85.759","85.759","2.38%"
"06/14/2022","83.767","83.767","83.767","83.767","-0.58%"
"06/13/2022","84.257","84.257","84.257","84.257","-2.76%"
"06/10/2022","86.650","86.650","86.650","86.650","-1.43%"
"06/09/2022","87.907","87.907","87.907","87.907","-0.14%"
"06/08/2022","88.027","88.027","88.027","88.027","-0.93%"
"06/07/2022","88.853","88.853","88.853","88.853","1.01%"
"06/06/2022","87.967","87.967","87.967","87.967","-1.66%"
"06/03/2022","89.452","89.452","89.452","89.452","-0.26%"
"06/02/2022","89.688","89.688","89.688","89.688","-1.36%"
"06/01/2022","90.926","90.926","90.926","90.926","0.14%"
"05/31/2022","90.802","90.802","90.802","90.802","0.09%"
"05/30/2022","90.724","90.724","90.724","90.724","-0.75%"
"05/27/2022","91.413","91.413","91.413","91.413","0.27%"
"05/26/2022","91.165","91.165","91.165","91.165","1.05%"
"05/25/2022","90.218","90.218","90.218","90.218","0.87%"
"05/24/2022","89.437","89.437","89.437","89.437","1.57%"
"05/23/2022","88.054","88.054","88.054","88.054","-1.32%"
"05/20/2022","89.233","89.233","89.233","89.233","1.16%"
"05/19/2022","88.208","88.208","88.208","88.208","1.05%"
"05/18/2022","87.289","87.289","87.289","87.289","0.96%"
"05/17/2022","86.458","86.458","86.458","86.458","-0.75%"
"05/16/2022","87.108","87.108","87.108","87.108","-0.32%"
"05/13/2022","87.386","87.386","87.386","87.386","-1.26%"
"05/12/2022","88.505","88.505","88.505","88.505","0.74%"
"05/11/2022","87.857","87.857","87.857","87.857","1.34%"
"05/10/2022","86.699","86.699","86.699","86.699","0.52%"
"05/09/2022","86.248","86.248","86.248","86.248","1.07%"
"05/06/2022","85.335","85.335","85.335","85.335","-2.32%"
"05/05/2022","87.358","87.358","87.358","87.358","-1.12%"
"05/04/2022","88.349","88.349","88.349","88.349","-0.09%"
"05/03/2022","88.430","88.430","88.430","88.430","1.05%"
"05/02/2022","87.512","87.512","87.512","87.512","-0.54%"
"04/29/2022","87.984","87.984","87.984","87.984","-2.04%"
"04/28/2022","89.813","89.813","89.813","89.813","0.35%"
"04/27/2022","89.500","89.500","89.500","89.500","-2.15%"
"04/26/2022","91.464","91.464","91.464","91.464","1.42%"
"04/25/2022","90.182","90.182","90.182","90.182","1.03%"
"04/22/2022","89.265","89.265","89.265","89.265","-0.84%"
"04/21/2022","90.018","90.018","90.018","90.018","-1.27%"
"04/20/2022","91.178","91.178","91.178","91.178","1.92%"
"04/19/2022","89.457","89.457","89.457","89.457","-1.27%"
"04/18/2022","90.609","90.609","90.609","90.609","-1.46%"
"04/15/2022","91.950","91.950","91.950","91.950","0.09%"
"04/14/2022","91.867","91.867","91.867","91.867","-0.88%"
"04/13/2022","92.683","92.683","92.683","92.683","-0.15%"
"04/12/2022","92.821","92.821","92.821","92.821","0.59%"
"04/11/2022","92.277","92.277","92.277","92.277","-2.05%"
"04/08/2022","94.204","94.204","94.204","94.204","-0.61%"
"04/07/2022","94.787","94.787","94.787","94.787","-1.51%"
"04/06/2022","96.241","96.241","96.241","96.241","-1.11%"
"04/05/2022","97.320","97.320","97.320","97.320","-2.03%"
"04/04/2022","99.342","99.342","99.342","99.342","-0.42%"
"04/01/2022","99.756","99.756","99.756","99.756","0.59%"
"03/31/2022","99.168","99.168","99.168","99.168","0.29%"
"03/30/2022","98.882","98.882","98.882","98.882","0.23%"
"03/29/2022","98.650","98.650","98.650","98.650","1.79%"
"03/28/2022","96.914","96.914","96.914","96.914","0.98%"
"03/25/2022","95.975","95.975","95.975","95.975","-1.79%"
"03/24/2022","97.727","97.727","97.727","97.727","-0.58%"
"03/23/2022","98.295","98.295","98.295","98.295","1.37%"
"03/22/2022","96.963","96.963","96.963","96.963","-0.34%"
"03/21/2022","97.292","97.292","97.292","97.292","-2.16%"
"03/18/2022","99.444","99.444","99.444","99.444","1.09%"
"03/17/2022","98.368","98.368","98.368","98.368","2.16%"
"03/16/2022","96.289","96.289","96.289","96.289","0.99%"
"03/15/2022","95.344","95.344","95.344","95.344","0.55%"
"03/14/2022","94.820","94.820","94.820","94.820","-2.26%"
"03/11/2022","97.009","97.009","97.009","97.009","-0.01%"
"03/10/2022","97.017","97.017","97.017","97.017","-1.12%"
"03/09/2022","98.112","98.112","98.112","98.112","0.71%"
"03/08/2022","97.420","97.420","97.420","97.420","-2.26%"
"03/07/2022","99.671","99.671","99.671","99.671","-1.48%"
"03/04/2022","101.165","101.165","101.165","101.165","-0.02%"
"03/03/2022","101.184","101.184","101.184","101.184","1.06%"
"03/02/2022","100.122","100.122","100.122","100.122","-2.50%"
"03/01/2022","102.690","102.690","102.690","102.690","0.64%"
"02/28/2022","102.038","102.038","102.038","102.038","2.32%"
"02/25/2022","99.721","99.721","99.721","99.721","0.18%"
"02/24/2022","99.543","99.543","99.543","99.543","0.63%"
"02/23/2022","98.924","98.924","98.924","98.924","-1.30%"
"02/22/2022","100.231","100.231","100.231","100.231","-0.13%"
"02/21/2022","100.364","100.364","100.364","100.364","0.13%"
"02/18/2022","100.235","100.235","100.235","100.235","0.27%"
"02/17/2022","99.962","99.962","99.962","99.962","0.04%"
"02/16/2022","99.918","99.918","99.918","99.918","-0.19%"
"02/15/2022","100.105","100.105","100.105","100.105","-0.85%"
"02/14/2022","100.960","100.960","100.960","100.960","-0.62%"
"02/11/2022","101.587","101.587","101.587","101.587","0.44%"
"02/10/2022","101.139","101.139","101.139","101.139","-1.47%"
"02/09/2022","102.645","102.645","102.645","102.645","0.36%"
"02/08/2022","102.275","102.275","102.275","102.275","-0.09%"
"02/07/2022","102.372","102.372","102.372","102.372","-0.14%"
"02/04/2022","102.514","102.514","102.514","102.514","-1.10%"
"02/03/2022","103.652","103.652","103.652","103.652","-0.98%"
"02/02/2022","104.674","104.674","104.674","104.674","0.21%"
"02/01/2022","104.455","104.455","104.455","104.455","-0.01%"
"01/31/2022","104.466","104.466","104.466","104.466","0.01%"
"01/28/2022","104.455","104.455","104.455","104.455","-0.03%"
"01/27/2022","104.483","104.483","104.483","104.483","0.57%"
"01/26/2022","103.896","103.896","103.896","103.896","-0.97%"
"01/25/2022","104.916","104.916","104.916","104.916","0.40%"
"01/24/2022","104.497","104.497","104.497","104.497","-0.90%"
"01/21/2022","105.449","105.449","105.449","105.449","0.11%"
"01/20/2022","105.337","105.337","105.337","105.337","0.12%"
"01/19/2022","105.209","105.209","105.209","105.209","0.57%"
"01/18/2022","104.615","104.615","104.615","104.615","-0.62%"
"01/17/2022","105.270","105.270","105.270","105.270","-0.49%"
"01/14/2022","105.786","105.786","105.786","105.786","-1.51%"
"01/13/2022","107.404","107.404","107.404","107.404","0.23%"
"01/12/2022","107.154","107.154","107.154","107.154","-0.08%"
"01/11/2022","107.235","107.235","107.235","107.235","-0.32%"
"01/10/2022","107.584","107.584","107.584","107.584","0.21%"
"01/07/2022","107.354","107.354","107.354","107.354","-0.69%"
"01/06/2022","108.098","108.098","108.098","108.098","0.23%"
"01/05/2022","107.851","107.851","107.851","107.851","-0.76%"
"01/04/2022","108.674","108.674","108.674","108.674","-1.05%"
"01/03/2022","109.826","109.826","109.826","109.826","-1.62%"
"12/31/2021","111.640","111.640","111.640","111.640","0.19%"
"12/30/2021","111.427","111.427","111.427","111.427","1.13%"
"12/29/2021","110.178","110.178","110.178","110.178","-1.00%"
"12/28/2021","111.293","111.293","111.293","111.293","-0.15%"
"12/27/2021","111.456","111.456","111.456","111.456","0.94%"
"12/24/2021","110.415","110.415","110.415","110.415","0.01%"
"12/23/2021","110.398","110.398","110.398","110.398","-0.78%"
"12/22/2021","111.272","111.272","111.272","111.272","0.29%"
"12/21/2021","110.949","110.949","110.949","110.949","0.58%"
"12/20/2021","110.306","110.306","110.306","110.306","-1.40%"
"12/17/2021","111.869","111.869","111.869","111.869","0.73%"
"12/16/2021","111.054","111.054","111.054","111.054","0.12%"
"12/15/2021","110.918","110.918","110.918","110.918","-0.73%"
"12/14/2021","111.729","111.729","111.729","111.729","-0.33%"
"12/13/2021","112.103","112.103","112.103","112.103","1.10%"
"12/10/2021","110.884","110.884","110.884","110.884","-0.52%"
"12/09/2021","111.464","111.464","111.464","111.464","0.03%"
"12/08/2021","111.428","111.428","111.428","111.428","-1.06%"
"12/07/2021","112.622","112.622","112.622","112.622","-0.80%"
"12/06/2021","113.536","113.536","113.536","113.536","-0.79%"
"12/03/2021","114.442","114.442","114.442","114.442","1.85%"
"12/02/2021","112.359","112.359","112.359","112.359","-0.33%"
"12/01/2021","112.726","112.726","112.726","112.726","0.58%"
"11/30/2021","112.079","112.079","112.079","112.079","0.42%"
"11/29/2021","111.606","111.606","111.606","111.606","-0.51%"
"11/26/2021","112.176","112.176","112.176","112.176","1.78%"
"11/25/2021","110.212","110.212","110.212","110.212","0.13%"
"11/24/2021","110.064","110.064","110.064","110.064","0.97%"
"11/23/2021","109.011","109.011","109.011","109.011","-1.96%"
"11/22/2021","111.192","111.192","111.192","111.192","-0.04%"
"11/19/2021","111.232","111.232","111.232","111.232","1.01%"
"11/18/2021","110.124","110.124","110.124","110.124","-0.51%"
"11/17/2021","110.684","110.684","110.684","110.684","0.85%"
"11/16/2021","109.754","109.754","109.754","109.754","-0.59%"
"11/15/2021","110.401","110.401","110.401","110.401","-1.59%"
"11/12/2021","112.185","112.185","112.185","112.185","0.04%"
"11/11/2021","112.140","112.140","112.140","112.140","-0.25%"
"11/10/2021","112.422","112.422","112.422","112.422","-1.64%"
"11/09/2021","114.293","114.293","114.293","114.293","0.82%"
"11/08/2021","113.359","113.359","113.359","113.359","0.06%"
"11/05/2021","113.296","113.296","113.296","113.296","1.43%"
"11/04/2021","111.697","111.697","111.697","111.697","0.97%"
"11/03/2021","110.621","110.621","110.621","110.621","-1.04%"
"11/02/2021","111.787","111.787","111.787","111.787","0.41%"
"11/01/2021","111.336","111.336","111.336","111.336","-0.45%"
"10/29/2021","111.835","111.835","111.835","111.835","0.75%"
"10/28/2021","111.003","111.003","111.003","111.003","-0.76%"
"10/27/2021","111.853","111.853","111.853","111.853","1.38%"
"10/26/2021","110.330","110.330","110.330","110.330","0.73%"
"10/25/2021","109.530","109.530","109.530","109.530","-0.19%"
"10/22/2021","109.733","109.733","109.733","109.733","1.14%"
"10/21/2021","108.494","108.494","108.494","108.494","-0.99%"
"10/20/2021","109.579","109.579","109.579","109.579","-0.69%"
"10/19/2021","110.343","110.343","110.343","110.343","-1.24%"
"10/18/2021","111.731","111.731","111.731","111.731","0.66%"
"10/15/2021","110.999","110.999","110.999","110.999","-0.56%"
"10/14/2021","111.630","111.630","111.630","111.630","0.26%"
"10/13/2021","111.340","111.340","111.340","111.340","0.83%"
"10/12/2021","110.419","110.419","110.419","110.419","1.39%"
"10/11/2021","108.906","108.906","108.906","108.906","-0.15%"
"10/08/2021","109.068","109.068","109.068","109.068","-0.62%"
"10/07/2021","109.749","109.749","109.749","109.749","-1.11%"
"10/06/2021","110.985","110.985","110.985","110.985","0.23%"
"10/05/2021","110.731","110.731","110.731","110.731","-0.86%"
"10/04/2021","111.687","111.687","111.687","111.687","-0.26%"
"10/01/2021","111.981","111.981","111.981","111.981","0.34%"
"09/30/2021","111.598","111.598","111.598","111.598","0.37%"
